trial name,items,id,type,threads,completion time,service time,bandwidth,speedup,scalability,efficiency
house720-h1-3iter-stream,84,3,omp,23,464476,5529.47,0,5.18,5.57,.22
house720-h1-3iter-stream,84,3,omp,24,497179,5918.79,0,4.84,5.20,.20
house720-h1-3iter-stream,84,3,omp,25,503117,5989.48,0,4.78,5.14,.19
house720-h1-3iter-stream,84,3,omp,26,478972,5702.04,0,5.02,5.40,.19
house720-h1-3iter-stream,84,3,omp,27,491310,5848.92,0,4.90,5.26,.18
house720-h1-3iter-stream,84,3,omp,28,481759,5735.22,0,5.00,5.37,.17
house720-h1-3iter-stream,84,3,omp,29,475833,5664.67,0,5.06,5.43,.17
house720-h1-3iter-stream,84,3,omp,30,479702,5710.73,0,5.02,5.39,.16
house720-h1-3iter-stream,84,3,omp,31,492401,5861.91,0,4.89,5.25,.15
house720-h1-3iter-stream,84,3,omp,32,490482,5839.07,0,4.91,5.27,.15

door1080-h1-3iter-stream,924,1,seq,1,63807651,69055.89,0,1,1,1
door1080-h1-3iter-stream,924,1,threads,1,55186886,59726.06,0,1.15,1.00,1.15
door1080-h1-3iter-stream,924,1,threads,2,27578685,29847.06,0,2.31,2.00,1.15
door1080-h1-3iter-stream,924,1,threads,3,19756853,21381.87,0,3.22,2.79,1.07
door1080-h1-3iter-stream,924,1,threads,4,14868489,16091.43,0,4.29,3.71,1.07
door1080-h1-3iter-stream,924,1,threads,5,13234836,14323.41,0,4.82,4.16,.96
door1080-h1-3iter-stream,924,1,threads,6,11720992,12685.05,0,5.44,4.70,.90
door1080-h1-3iter-stream,924,1,threads,7,11144809,12061.48,0,5.72,4.95,.81
door1080-h1-3iter-stream,924,1,threads,8,9778493,10582.78,0,6.52,5.64,.81
door1080-h1-3iter-stream,924,1,threads,9,8397647,9088.36,0,7.59,6.57,.84
door1080-h1-3iter-stream,924,1,threads,10,7620447,8247.23,0,8.37,7.24,.83
door1080-h1-3iter-stream,924,1,threads,11,7249880,7846.19,0,8.80,7.61,.80
door1080-h1-3iter-stream,924,1,threads,12,6872529,7437.80,0,9.28,8.03,.77
door1080-h1-3iter-stream,924,1,threads,13,7048102,7627.81,0,9.05,7.83,.69
door1080-h1-3iter-stream,924,1,threads,14,7317504,7919.37,0,8.71,7.54,.62
door1080-h1-3iter-stream,924,1,threads,15,7703713,8337.35,0,8.28,7.16,.55
door1080-h1-3iter-stream,924,1,threads,16,7040292,7619.36,0,9.06,7.83,.56
door1080-h1-3iter-stream,924,1,threads,17,6747058,7302.01,0,9.45,8.17,.55
door1080-h1-3iter-stream,924,1,threads,18,6875876,7441.42,0,9.27,8.02,.51
door1080-h1-3iter-stream,924,1,threads,19,6825115,7386.48,0,9.34,8.08,.49
